t,x_filtered,y_filtered,yaw_filtered,x_gt,y_gt,yaw_gt,pos_error,yaw_error
17.7,7.167112463488788,4.333923052032122,1.6621931399538021,7.0397908197799115,4.41656833914127,1.6622112202165498,0.15179276806911304,1.8080262747632858e-05
17.73,7.167244765554228,4.343916596957792,1.662158929992105,7.0379740843313146,4.436486509648008,1.6621427068622894,0.15899716273981232,1.622312981552909e-05
17.76,7.1675132602062845,4.363902124890832,1.662097507284947,7.036150315413102,4.456403010434637,1.6620836017925111,0.1606631167727204,1.390549243596162e-05
17.8,7.1677829078213895,4.383892720033477,1.662045384400115,7.034325382753597,4.476319908415997,1.662033820780608,0.16233821530840598,1.1563619507048983e-05
17.830000000000002,7.167917694618443,4.393891542400821,1.6619942044402258,7.032498913955617,4.496238140842939,1.6619473119669554,0.16974413795144322,4.6892473270387924e-05
17.860000000000003,7.168187233115473,4.413889419856044,1.661939121152495,7.032498913955617,4.496238140842939,1.6619473119669554,0.15872186933313365,8.190814460462548e-06
17.900000000000002,7.168457331167625,4.4338851979255605,1.6619087575339848,7.030669681834841,4.516155381027558,1.661915681237253,0.16047996552931643,6.923703268268966e-06
17.930000000000003,7.168592215308875,4.4438847593880215,1.6618976719071064,7.028844304952585,4.536074844259612,1.661894414503162,0.1674171144106259,3.257403944356696e-06
17.960000000000004,7.168862483795835,4.463884958890738,1.661886998485555,7.027023640205949,4.55599672577913,1.6618846799162286,0.16912372734249198,2.3185693265315166e-06
18.000000000000004,7.169132188717102,4.483884867535579,1.6619055554363675,7.025188867570812,4.575923413346716,1.6619107498383285,0.17085307611410697,5.194401961006179e-06
18.030000000000005,7.169266108667188,4.493885287668459,1.6619045303068887,7.023365872718939,4.595850101552557,1.6618947629816072,0.17799916325694706,9.767325281462291e-06
